7.193685818395112, 0.0
6.725033642166843, 0.6931471805599453
6.566672429803241, 1.0986122886681098
6.361302477572996, 1.3862943611198906
6.311734809152915, 1.6094379124341003
6.3080984415095305, 1.791759469228055
6.018593214496234, 1.9459101490553132
6.0063531596017325, 2.0794415416798357
5.905361848054571, 2.1972245773362196
5.863631175598097, 2.302585092994046
5.8522024797744745, 2.3978952727983707
5.8377304471659395, 2.4849066497880004
5.529429087511423, 2.5649493574615367
5.5093883366279774, 2.6390573296152584
5.293304824724492, 2.70805020110221
5.2832037287379885, 2.772588722239781
5.278114659230517, 2.833213344056216
5.262690188904886, 2.8903717578961645
5.236441962829949, 2.9444389791664403
5.231108616854587, 2.995732273553991
5.231108616854587, 3.044522437723423
5.220355825078324, 3.091042453358316
5.170483995038151, 3.1354942159291497
5.111987788356544, 3.1780538303479458
5.0689042022202315, 3.2188758248682006
5.0238805208462765, 3.258096538021482
4.983606621708336, 3.295836866004329
4.927253685157205, 3.332204510175204
4.897839799950911, 3.367295829986474
4.875197323201151, 3.4011973816621555
4.859812404361672, 3.4339872044851463
4.812184355372417, 3.4657359027997265
4.787491742782046, 3.4965075614664802
4.787491742782046, 3.5263605246161616
4.77912349311153, 3.5553480614894135
4.74493212836325, 3.58351893845611
4.718498871295094, 3.6109179126442243
4.6443908991413725, 3.6375861597263857
4.61512051684126, 3.6635616461296463
4.59511985013459, 3.6888794541139363
4.584967478670572, 3.713572066704308
4.564348191467836, 3.7376696182833684
4.564348191467836, 3.7612001156935624
4.48863636973214, 3.784189633918261
4.477336814478207, 3.8066624897703196
4.465908118654584, 3.828641396489095
4.465908118654584, 3.8501476017100584
4.430816798843313, 3.871201010907891
4.430816798843313, 3.8918202981106265
4.430816798843313, 3.912023005428146
4.406719247264253, 3.9318256327243257
4.406719247264253, 3.9512437185814275
4.406719247264253, 3.970291913552122
4.3694478524670215, 3.9889840465642745
4.356708826689592, 4.007333185232471
4.31748811353631, 4.02535169073515
4.290459441148391, 4.04305126783455
4.290459441148391, 4.060443010546419
4.276666119016055, 4.07753744390572
4.248495242049359, 4.0943445622221
4.23410650459726, 4.110873864173311
4.23410650459726, 4.127134385045092
4.204692619390966, 4.143134726391533
4.204692619390966, 4.1588830833596715
4.1588830833596715, 4.174387269895637
4.1588830833596715, 4.189654742026425
4.143134726391533, 4.204692619390966
4.110873864173311, 4.219507705176107
4.07753744390572, 4.23410650459726
4.07753744390572, 4.248495242049359
4.060443010546419, 4.2626798770413155
4.060443010546419, 4.276666119016055
4.02535169073515, 4.290459441148391
4.02535169073515, 4.30406509320417
3.9889840465642745, 4.31748811353631
3.9318256327243257, 4.330733340286331
3.9318256327243257, 4.343805421853684
3.8918202981106265, 4.356708826689592
3.8501476017100584, 4.3694478524670215
3.8066624897703196, 4.382026634673881
3.784189633918261, 4.394449154672439
3.784189633918261, 4.406719247264253
3.7376696182833684, 4.418840607796598
3.713572066704308, 4.430816798843313
3.713572066704308, 4.442651256490317
3.713572066704308, 4.454347296253507
3.6888794541139363, 4.465908118654584
3.6888794541139363, 4.477336814478207
3.6888794541139363, 4.48863636973214
3.6888794541139363, 4.499809670330265
3.6635616461296463, 4.51085950651685
3.6635616461296463, 4.5217885770490405
3.6375861597263857, 4.532599493153256
3.6375861597263857, 4.543294782270004
3.6375861597263857, 4.553876891600541
3.6109179126442243, 4.564348191467836
3.58351893845611, 4.574710978503383
3.5553480614894135, 4.584967478670572
3.5553480614894135, 4.59511985013459
3.5553480614894135, 4.605170185988092
3.5553480614894135, 4.61512051684126
3.5553480614894135, 4.624972813284271
3.5263605246161616, 4.634728988229636
3.5263605246161616, 4.6443908991413725
3.5263605246161616, 4.653960350157523
3.4965075614664802, 4.663439094112067
